Trade Date,Symbol,Quantity,Buy Value,Sell Value,Realized P&L,Charges,Net P&L,Realized P&L Pct
2026-06-11,SENSEX25JUN25CE,6452,4693475.31,4124058.65,-569416.66,10554.24,-579970.9,-12.36
2026-06-11,SENSEX25JUN25CE,8061,4067999.14,2908297.29,-1159701.85,7927.6,-1167629.45,-28.7
2026-06-11,NIFTY23JUN23CE,3127,4780488.7,3999154.3,-781334.4,10378.33,-791712.73,-16.56
2026-06-12,SENSEX25JUN25CE,4683,4620193.82,3308980.21,-1311213.61,9008.17,-1320221.78,-28.58
2026-06-12,BANKNIFTY30JUN30CE,1930,4546440.32,3193450.65,-1352989.66,8749.68,-1361739.34,-29.95
2026-06-12,SENSEX25JUN25CE,3815,4284385.49,3355646.04,-928739.46,8885.55,-937625.01,-21.88
2026-06-12,BANKNIFTY30JUN30PE,2272,4489661.6,3458814.72,-1030846.88,9202.96,-1040049.84,-23.17
2026-06-12,BANKNIFTY30JUN30PE,8403,4970106.86,4117269.49,-852837.37,10713.53,-863550.9,-17.37
2026-06-12,NIFTY23JUN23CE,2617,4698410.52,4248316.55,-450093.97,10786.06,-460880.03,-9.81
2026-06-12,SENSEX25JUN25CE,7160,4634909.03,3777163.27,-857745.76,9879.24,-867625.0,-18.72
2026-06-12,NIFTY23JUN23CE,2897,4783127.39,3781438.44,-1001688.94,9979.15,-1011668.09,-21.15
2026-06-12,NIFTY23JUN23CE,6467,4157341.98,4038166.87,-119175.11,10063.17,-129238.28,-3.11
2026-06-12,SENSEX25JUN25CE,8242,4031632.39,3180625.73,-851006.65,8406.38,-859413.03,-21.32
2026-06-12,NIFTY23JUN23PE,2866,4450803.39,4001053.04,-449750.35,10177.09,-459927.44,-10.33
2026-06-12,NIFTY23JUN23PE,5375,4077938.99,2185933.79,-1892005.19,6603.9,-1898609.09,-46.56
